"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-10","65","50","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-11","66","55","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-12","59","43","44"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-13","58","44","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-14","71","45","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-15","70","48","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-16","73","52","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-17","63","37","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-18","67","39","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-19","80","52","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-20","80","48","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-21","62","42","44"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-22","66","39","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-23","77","55","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-24","76","50","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-25","66","43","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-26","71","45","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-27","71","46","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-28","72","45","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-29","70","43","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-04-30","77","52","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-01","75","55","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-02","72","51","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-03","68","59","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-04","72","51","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-05","72","54","58"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-06","64","56","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-07","70","56","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-08","81","68","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-09","86","61","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-10","65","47","53"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-11","75","53","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-12","82","72","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-13","82","58","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-14","65","33","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-15","73","49","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-16","70","52","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-17","78","60","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-18","82","71","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-19","79","54","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-20","70","55","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-21","74","52","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-22","79","58","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-23","83","69","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-24","91","74","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-25","89","63","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-26","81","64","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-27","85","64","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-28","74","56","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-29","81","56","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-30","87","65","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-05-31","87","71","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-01","87","70","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-02","87","67","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-03","83","70","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-04","77","70","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-05","79","55","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-06","67","48","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-07","75","50","56"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-08","79","52","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-09","81","62","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-10","82","67","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-11","77","68","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-12","78","69","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-13","84","69","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-14","83","72","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-15","74","57","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-16","82","63","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-17","79","58","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-18","73","60","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-19","76","65","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-20","81","69","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-21","85","64","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-22","68","60","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-23","83","63","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-24","87","70","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-25","84","70","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-26","86","68","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-27","78","66","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-28","81","67","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-29","69","60","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-06-30","79","60","66"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-01","89","68","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-02","88","69","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-03","89","70","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-04","87","72","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-05","87","70","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-06","89","69","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-07","90","69","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-08","91","73","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-09","90","72","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-10","90","74","80"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-11","91","73","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-12","92","78","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-13","91","73","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-14","91","66","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-15","93","68","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-16","94","67","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-17","97","74","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-18","84","74","80"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-19","94","72","81"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-20","96","74","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-21","82","66","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-22","82","67","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-23","75","62","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-24","79","57","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-25","81","58","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-26","81","61","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-27","86","65","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-28","84","65","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-29","88","65","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-30","82","65","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-07-31","81","63","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-01","83","64","66"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-02","86","64","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-03","89","67","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-04","92","67","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-05","93","71","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-06","94","70","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-07","96","77","82"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-08","96","76","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-09","96","74","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-10","96","73","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-11","96","71","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-12","94","67","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-13","93","60","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-14","94","65","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-15","94","71","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-16","96","71","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-17","97","71","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-18","100","74","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-19","81","72","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-20","94","74","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-21","96","70","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-22","98","75","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-23","98","75","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-24","97","73","76"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-25","95","74","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-26","98","75","78"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-27","98","75","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-28","100","77","79"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-29","100","76","77"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-30","101","67","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-08-31","102","69","74"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-01","103","73","80"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-02","102","68","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-03","103","70","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-04","103","70","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-05","103","69","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-06","89","58","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-07","88","60","66"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-08","89","64","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-09","81","65","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-10","85","70","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-11","92","72","75"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-12","95","65","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-13","81","64","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-14","90","65","71"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-15","92","56","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-16","80","45","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-17","80","45","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-18","85","49","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-19","88","55","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-20","90","68","73"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-21","82","53","55"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-22","76","55","69"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-23","86","69","72"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-24","84","64","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-25","74","42","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-26","54","37","39"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-27","69","42","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-28","74","42","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-29","79","47","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-09-30","78","44","46"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-01","78","62","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-02","84","64","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-03","86","62","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-04","84","62","70"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-05","86","70","68"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-06","82","48","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-07","54","41","43"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-08","50","31","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-09","52","27","28"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-10","59","28","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-11","63","30","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-12","69","37","54"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-13","79","53","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-14","76","60","61"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-15","70","64","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-16","77","63","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-17","69","49","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-18","71","47","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-19","73","47","47"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-20","76","48","49"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-21","71","49","52"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-22","65","59","60"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-23","70","65","66"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-24","78","56","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-25","76","56","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-26","76","58","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-27","69","58","63"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-28","65","55","57"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-29","77","60","62"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-30","68","63","64"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-10-31","70","60","65"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-01","77","65","67"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-02","69","52","53"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-03","71","49","51"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-04","60","48","48"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-05","61","53","53"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-06","60","58","59"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-07","65","33","35"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-08","39","35","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-09","37","30","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-10","32","24","28"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-11","53","40","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-12","50","39","41"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-13","40","23","24"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-14","40","24","26"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-15","44","26","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-16","50","30","38"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-17","47","19","20"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-18","38","20","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-19","50","28","29"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-20","47","28","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-21","37","18","26"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-22","50","37","45"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-23","54","37","37"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-24","54","48","50"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-25","49","38","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-26","50","34","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-27","49","29","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-28","54","28","30"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-29","61","30","33"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-11-30","50","24","26"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-01","54","26","42"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-02","42","34","34"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-03","35","19","21"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-04","42","32","34"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-05","47","24","24"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-06","45","24","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-07","36","28","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-08","52","32","36"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-09","49","28","32"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-10","49","32","40"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-11","56","31","31"
"USC00032444","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2000-12-12","31","5","6"
